timestamp,operator,action,target,result,duration_ms
2026-06-16T16:42:47Z,ops_alice,sudo,staging-api,success,17553
2026-06-16T16:43:16Z,ops_alice,restart,prod-db-master,success,17109
2026-06-16T16:46:05Z,ops_charlie,deploy,prod-db-master,success,42223
2026-06-16T16:47:45Z,ops_alice,deploy,prod-web-02,failure,49043
2026-06-16T16:51:31Z,svc_deploy,write,prod-db-master,success,13944
2026-06-16T16:51:46Z,ops_alice,sudo,prod-db-master,success,14644
2026-06-16T16:54:19Z,ops_alice,read,prod-mq-01,success,55099
2026-06-16T16:55:31Z,ops_charlie,write,prod-db-master,success,59659
2026-06-16T16:58:25Z,svc_deploy,restart,prod-cache-01,success,40203
2026-06-16T16:58:45Z,ops_charlie,deploy,staging-api,success,59640
2026-06-16T16:59:23Z,ops_charlie,read,prod-db-master,success,20406
2026-06-16T16:59:47Z,svc_deploy,deploy,prod-db-master,success,59912
2026-06-16T17:03:58Z,ops_charlie,db_restore,prod-mq-01,success,14434
2026-06-16T17:04:36Z,svc_deploy,deploy,staging-api,success,48610
2026-06-16T17:05:57Z,svc_deploy,restart,staging-api,success,3675
2026-06-16T17:06:34Z,ops_bob,read,prod-cache-01,success,18931
2026-06-16T17:07:17Z,svc_deploy,ssh,prod-db-master,success,16815
2026-06-16T17:10:29Z,ops_bob,sudo,staging-api,success,47595
2026-06-16T17:12:47Z,ops_alice,sudo,prod-web-01,success,18680
2026-06-16T17:12:57Z,ops_alice,restart,prod-web-02,success,7265
2026-06-16T17:16:42Z,ops_bob,create,prod-web-01,failure,50589
2026-06-16T17:16:42Z,svc_deploy,write,prod-db-master,success,43049
2026-06-16T17:16:51Z,ops_bob,deploy,prod-db-master,success,46884
2026-06-16T17:17:17Z,ops_bob,deploy,prod-mq-01,failure,46138
2026-06-16T17:17:44Z,ops_bob,deploy,prod-mq-01,success,9910
2026-06-16T17:21:08Z,ops_alice,restart,prod-web-02,success,33693
2026-06-16T17:21:41Z,ops_bob,deploy,prod-web-02,success,656
2026-06-16T17:22:53Z,ops_charlie,sudo,prod-mq-01,failure,59758
2026-06-16T17:23:03Z,ops_alice,restart,prod-mq-01,success,50298
2026-06-16T17:25:19Z,ops_bob,sudo,prod-web-02,success,58213
2026-06-16T17:27:13Z,ops_charlie,rollback,prod-web-02,success,38113
2026-06-16T17:27:33Z,ops_charlie,ssh,staging-api,success,13253
2026-06-16T17:29:15Z,svc_deploy,sudo,prod-web-01,success,51412
2026-06-16T17:33:05Z,ops_bob,delete,prod-web-02,success,39402
2026-06-16T17:34:21Z,ops_bob,deploy,prod-db-master,success,48243
2026-06-16T17:34:31Z,svc_deploy,deploy,prod-web-02,success,53117
2026-06-16T17:37:27Z,ops_bob,restart,prod-mq-01,success,50432
2026-06-16T17:40:22Z,ops_charlie,config_change,prod-web-02,success,53418
2026-06-16T17:41:21Z,ops_alice,sudo,prod-web-02,success,30782
2026-06-16T17:41:25Z,ops_alice,read,prod-db-master,success,12356
2026-06-16T17:43:44Z,svc_deploy,deploy,staging-api,success,48583
2026-06-16T17:44:11Z,ops_bob,restart,prod-db-master,success,841
2026-06-16T17:44:45Z,ops_charlie,write,staging-api,success,4522
2026-06-16T17:45:37Z,ops_bob,deploy,prod-db-master,success,52928
2026-06-16T17:46:16Z,ops_alice,deploy,staging-api,success,43040
2026-06-16T17:46:30Z,ops_alice,config_change,prod-mq-01,success,57404
2026-06-16T17:50:48Z,svc_deploy,restart,prod-web-02,success,3655
2026-06-16T17:52:11Z,ops_alice,backup,prod-db-slave,failure,20240
2026-06-16T17:52:50Z,ops_alice,write,prod-web-02,success,49078
2026-06-16T17:53:26Z,ops_alice,sudo,prod-web-02,success,13942
2026-06-16T17:56:32Z,ops_alice,write,prod-db-slave,success,7415
2026-06-16T17:58:57Z,ops_alice,read,prod-cache-01,success,31919
2026-06-16T17:59:10Z,svc_deploy,write,prod-web-01,failure,43820
2026-06-16T17:59:24Z,ops_charlie,write,prod-mq-01,success,17623
2026-06-16T18:02:34Z,ops_charlie,write,staging-api,success,12728
2026-06-16T18:04:55Z,ops_charlie,write,prod-db-slave,success,18995
2026-06-16T18:05:27Z,ops_charlie,deploy,prod-cache-01,success,44764
2026-06-16T18:05:43Z,ops_bob,write,prod-db-slave,success,28922
2026-06-16T18:07:15Z,ops_alice,deploy,staging-api,success,44511
2026-06-16T18:11:06Z,ops_alice,restart,prod-mq-01,success,26417
2026-06-16T18:11:20Z,ops_alice,restart,prod-mq-01,success,34311
2026-06-16T18:13:36Z,ops_alice,create,prod-cache-01,success,50288
2026-06-16T18:14:26Z,ops_charlie,read,prod-web-01,success,18539
2026-06-16T18:15:58Z,svc_deploy,write,prod-web-01,success,35298
2026-06-16T18:17:06Z,ops_charlie,sudo,prod-db-master,success,47163
2026-06-16T18:18:41Z,ops_charlie,restart,staging-api,success,6135
2026-06-16T18:19:00Z,ops_bob,read,prod-db-slave,success,23329
2026-06-16T18:20:53Z,ops_charlie,read,prod-db-slave,success,6910
2026-06-16T18:24:33Z,svc_deploy,create,staging-api,success,45496
2026-06-16T18:26:18Z,svc_deploy,sudo,prod-web-02,success,50170
2026-06-16T18:26:23Z,ops_alice,delete,staging-api,success,15490
2026-06-16T18:26:37Z,ops_charlie,read,prod-web-02,success,1336
2026-06-16T18:27:20Z,ops_alice,create,prod-db-slave,success,18065
2026-06-16T18:27:37Z,ops_alice,sudo,prod-db-master,success,40106
2026-06-16T18:28:38Z,ops_charlie,restart,prod-db-master,success,23830
2026-06-16T18:33:08Z,ops_bob,sudo,prod-web-01,success,9008
2026-06-16T18:34:27Z,ops_bob,delete,staging-api,success,43076
2026-06-16T18:35:33Z,ops_bob,ssh,staging-api,success,48902
2026-06-16T18:35:41Z,ops_bob,read,prod-db-slave,success,14877
2026-06-16T18:36:37Z,svc_deploy,write,prod-web-01,success,16544
2026-06-16T18:36:50Z,ops_charlie,write,prod-db-slave,success,51680
2026-06-16T18:37:40Z,ops_bob,delete,prod-cache-01,failure,13857
2026-06-16T18:38:29Z,ops_bob,sudo,prod-cache-01,success,16946
2026-06-16T18:42:06Z,ops_bob,read,prod-web-02,success,37582
2026-06-16T18:42:44Z,ops_bob,sudo,staging-api,success,7300
2026-06-16T18:45:00Z,ops_alice,write,prod-db-master,success,31367
2026-06-16T18:45:28Z,ops_bob,deploy,prod-db-slave,success,366
2026-06-16T18:47:31Z,ops_bob,deploy,prod-web-02,success,53883
2026-06-16T18:47:33Z,ops_bob,sudo,prod-db-master,success,29797
2026-06-16T18:47:52Z,ops_charlie,deploy,prod-web-01,success,44359
2026-06-16T18:50:42Z,ops_charlie,deploy,prod-web-02,failure,10588
2026-06-16T18:54:26Z,svc_deploy,delete,prod-web-02,failure,16272
2026-06-16T18:54:42Z,ops_charlie,read,staging-api,success,45468
2026-06-16T18:55:40Z,ops_charlie,read,prod-db-master,success,6581
2026-06-16T18:56:21Z,ops_charlie,read,prod-db-slave,success,45071
2026-06-16T18:56:25Z,svc_deploy,deploy,prod-db-master,success,18685
2026-06-16T18:58:02Z,ops_charlie,deploy,prod-web-01,success,17464
2026-06-16T18:58:35Z,ops_charlie,restart,staging-api,success,56720
2026-06-16T19:00:28Z,svc_deploy,create,prod-web-01,success,21292
2026-06-16T19:01:08Z,ops_charlie,read,staging-api,success,55222
2026-06-16T19:03:04Z,ops_bob,read,prod-db-slave,success,52169
2026-06-16T19:03:42Z,ops_alice,sudo,prod-cache-01,success,11159
2026-06-16T19:07:45Z,ops_bob,write,staging-api,success,53311
2026-06-16T19:08:05Z,ops_charlie,permission_grant_global,prod-cache-01,success,49232
2026-06-16T19:08:26Z,ops_bob,read,prod-cache-01,success,50092
2026-06-16T19:11:37Z,ops_alice,deploy,staging-api,success,52950
2026-06-16T19:13:14Z,svc_deploy,delete,prod-mq-01,success,13843
2026-06-16T19:16:00Z,ops_alice,deploy,prod-mq-01,success,37549
2026-06-16T19:19:27Z,svc_deploy,write,prod-mq-01,success,43718
2026-06-16T19:25:31Z,ops_bob,read,prod-mq-01,success,43192
2026-06-16T19:26:43Z,ops_charlie,read,staging-api,success,46748
2026-06-16T19:29:21Z,ops_bob,ssh,prod-db-master,failure,17109
2026-06-16T19:29:39Z,ops_charlie,deploy,prod-web-02,success,39450
2026-06-16T19:33:20Z,ops_charlie,read,prod-db-slave,success,40387
2026-06-16T19:34:28Z,ops_bob,config_change,prod-web-02,success,36874
2026-06-16T19:38:37Z,ops_bob,sudo,prod-db-master,failure,11445
2026-06-16T19:40:06Z,ops_alice,read,prod-mq-01,success,42802
2026-06-16T19:40:30Z,ops_bob,sudo,prod-web-02,success,18064
2026-06-16T19:40:46Z,svc_deploy,read,prod-web-01,success,17705
2026-06-16T19:41:37Z,svc_deploy,deploy,prod-web-02,success,12448
2026-06-16T19:44:22Z,svc_deploy,sudo,prod-cache-01,success,48817
2026-06-16T19:45:05Z,svc_deploy,ssh,staging-api,success,25276
2026-06-16T19:46:23Z,svc_deploy,write,prod-web-01,success,26394
2026-06-16T19:48:32Z,ops_charlie,deploy,staging-api,success,19491
2026-06-16T19:48:53Z,ops_charlie,config_change,prod-web-01,failure,26699
2026-06-16T19:51:29Z,ops_alice,ssh,prod-mq-01,success,56658
2026-06-16T19:53:24Z,ops_charlie,ssh,prod-web-02,success,16248
2026-06-16T19:53:28Z,ops_bob,read,staging-api,success,4171
2026-06-16T19:54:08Z,ops_charlie,restart,prod-cache-01,success,3909
2026-06-16T19:54:33Z,ops_charlie,restart,prod-web-01,success,36082
2026-06-16T19:54:34Z,ops_alice,sudo,prod-cache-01,success,14364
2026-06-16T19:57:09Z,ops_charlie,read,prod-db-slave,success,2106
2026-06-16T19:57:23Z,ops_alice,restart,prod-web-01,failure,48554
2026-06-16T20:00:00Z,ops_bob,config_change,prod-db-slave,success,44938
2026-06-16T20:01:40Z,ops_bob,read,prod-mq-01,success,42441
2026-06-16T20:02:36Z,svc_deploy,sudo,prod-web-01,success,31482
2026-06-16T20:03:04Z,ops_bob,config_change,prod-web-01,failure,48947
2026-06-16T20:03:53Z,svc_deploy,read,prod-mq-01,success,11998
2026-06-16T20:04:28Z,ops_charlie,sudo,prod-db-master,success,20959
2026-06-16T20:05:17Z,ops_bob,deploy,prod-cache-01,failure,11021
2026-06-16T20:05:49Z,svc_deploy,restart,prod-web-01,success,27293
2026-06-16T20:06:52Z,ops_charlie,cert_revoke,prod-mq-01,success,49989
2026-06-16T20:07:18Z,ops_bob,restart,prod-web-02,success,24352
2026-06-16T20:12:59Z,svc_deploy,ssh,prod-db-master,success,30470
2026-06-16T20:18:58Z,ops_bob,rollback,prod-db-master,success,35356
2026-06-16T20:22:14Z,ops_charlie,restart,prod-web-01,success,40302
2026-06-16T20:23:04Z,ops_charlie,write,prod-db-slave,success,16386
2026-06-16T20:23:38Z,ops_bob,sudo,prod-web-01,success,36216
2026-06-16T20:24:08Z,ops_charlie,read,prod-db-master,success,28768
2026-06-16T20:24:48Z,ops_alice,sudo,prod-db-slave,success,28058
2026-06-16T20:25:17Z,svc_deploy,restart,prod-db-slave,success,43078
2026-06-16T20:25:31Z,ops_charlie,config_change,prod-db-slave,success,1226
2026-06-16T20:26:33Z,svc_deploy,create,prod-mq-01,success,9940
2026-06-16T20:30:23Z,svc_deploy,sudo,prod-db-slave,success,42736
2026-06-16T20:30:32Z,ops_bob,read,prod-mq-01,success,38869
2026-06-16T20:31:24Z,ops_bob,sudo,prod-db-master,success,36614
2026-06-16T20:31:27Z,ops_charlie,backup,prod-web-02,success,55751
2026-06-16T20:35:10Z,ops_charlie,sudo,prod-web-01,success,41690
2026-06-16T20:36:53Z,ops_bob,read,prod-db-slave,failure,44126
2026-06-16T20:37:09Z,ops_bob,sudo,prod-mq-01,success,24252
2026-06-16T20:37:49Z,svc_deploy,read,prod-web-01,success,22111
2026-06-16T20:38:34Z,ops_charlie,deploy,prod-mq-01,success,39622
2026-06-16T20:38:52Z,ops_alice,create,prod-cache-01,success,48997
2026-06-16T20:39:53Z,ops_charlie,read,prod-db-slave,success,44179
2026-06-16T20:40:12Z,ops_bob,deploy,prod-cache-01,success,10785
2026-06-16T20:40:27Z,svc_deploy,deploy,prod-mq-01,success,29529
2026-06-16T20:42:42Z,ops_alice,delete,prod-web-02,success,27451
2026-06-16T20:43:35Z,svc_deploy,restart,prod-mq-01,success,7955
2026-06-16T20:45:46Z,ops_bob,read,prod-web-02,success,14485
2026-06-16T20:45:57Z,svc_deploy,write,prod-db-slave,success,39277
2026-06-16T20:46:21Z,ops_charlie,deploy,prod-web-01,success,6915
2026-06-16T20:47:24Z,svc_deploy,read,staging-api,success,56949
2026-06-16T20:48:04Z,svc_deploy,read,prod-cache-01,success,43232
2026-06-16T20:48:12Z,ops_charlie,backup,prod-mq-01,success,7690
2026-06-16T20:49:58Z,ops_bob,backup,prod-db-master,failure,2821
2026-06-16T20:50:25Z,ops_bob,delete,prod-cache-01,success,33261
2026-06-16T20:52:38Z,svc_deploy,write,prod-web-01,success,49302
2026-06-16T20:52:48Z,ops_bob,db_restore,prod-cache-01,success,38672
2026-06-16T20:53:45Z,ops_alice,deploy,prod-web-02,success,45916
2026-06-16T20:55:24Z,ops_charlie,ssh,staging-api,success,59845
2026-06-16T20:55:53Z,svc_deploy,deploy,prod-cache-01,success,21822
2026-06-16T20:56:44Z,svc_deploy,restart,prod-db-slave,success,54415
2026-06-16T20:57:55Z,ops_bob,deploy,prod-db-slave,success,19614
2026-06-16T20:58:29Z,ops_alice,deploy,prod-mq-01,success,28683
2026-06-16T20:59:16Z,ops_bob,read,prod-cache-01,success,4619
2026-06-16T20:59:57Z,ops_alice,backup,prod-cache-01,success,31262
2026-06-16T21:00:48Z,svc_deploy,write,prod-web-01,success,28594
2026-06-16T21:00:49Z,ops_alice,deploy,staging-api,failure,5988
2026-06-16T21:02:16Z,ops_alice,sudo,prod-web-02,success,43057
2026-06-16T21:04:11Z,ops_alice,deploy,prod-db-master,success,41777
2026-06-16T21:09:05Z,svc_deploy,read,prod-web-02,success,3108
2026-06-16T21:10:28Z,ops_alice,deploy,prod-mq-01,success,54281
2026-06-16T21:11:13Z,ops_alice,config_change,prod-db-master,failure,32631
2026-06-16T21:15:02Z,ops_charlie,read,prod-db-master,failure,12051
2026-06-16T21:15:15Z,ops_bob,read,prod-cache-01,success,1928
2026-06-16T21:16:47Z,svc_deploy,config_change,staging-api,success,47220
2026-06-16T21:16:58Z,ops_alice,restart,prod-db-slave,success,4423
2026-06-16T21:16:58Z,ops_bob,create,prod-web-01,success,4280
2026-06-16T21:22:16Z,ops_alice,deploy,prod-web-02,failure,21154
2026-06-16T21:23:05Z,ops_charlie,ssh,prod-web-01,success,14906
2026-06-16T21:23:25Z,ops_alice,deploy,prod-web-01,success,31738
2026-06-16T21:24:53Z,ops_alice,restart,prod-cache-01,success,57225
2026-06-16T21:25:04Z,ops_charlie,sudo,prod-cache-01,success,37087
2026-06-16T21:25:10Z,svc_deploy,write,prod-mq-01,success,25235
2026-06-16T21:26:44Z,svc_deploy,restart,prod-db-master,success,34486
2026-06-16T21:27:11Z,ops_bob,config_change,prod-web-01,success,33700
2026-06-16T21:28:19Z,svc_deploy,sudo,prod-db-master,success,11834
2026-06-16T21:30:03Z,ops_bob,ssh,prod-cache-01,success,52281
2026-06-16T21:31:08Z,svc_deploy,restart,prod-db-master,success,45585
2026-06-16T21:31:29Z,ops_alice,restart,prod-mq-01,success,30355
2026-06-16T21:32:23Z,svc_deploy,read,prod-db-slave,success,1337
2026-06-16T21:33:27Z,ops_charlie,deploy,prod-web-02,success,12293
2026-06-16T21:33:56Z,ops_charlie,deploy,prod-web-02,success,56982
2026-06-16T21:34:16Z,ops_alice,read,prod-web-02,success,25142
2026-06-16T21:34:38Z,ops_charlie,restart,prod-db-slave,success,24381
2026-06-16T21:35:43Z,svc_deploy,read,prod-db-slave,success,46129
2026-06-16T21:42:49Z,ops_alice,ssh,prod-db-slave,success,37078
2026-06-16T21:43:57Z,svc_deploy,read,staging-api,success,33961
2026-06-16T21:45:03Z,ops_bob,restart,prod-web-02,success,4337
2026-06-16T21:48:21Z,ops_charlie,deploy,prod-db-slave,success,33569
2026-06-16T21:48:39Z,svc_deploy,config_change,staging-api,success,36341
2026-06-16T21:49:58Z,svc_deploy,read,prod-cache-01,success,55856
2026-06-16T21:50:38Z,ops_bob,write,prod-db-slave,success,15079
2026-06-16T21:50:53Z,ops_alice,read,prod-db-slave,success,16247
2026-06-16T21:53:41Z,svc_deploy,read,staging-api,success,12935
2026-06-16T21:56:53Z,ops_charlie,create,prod-web-02,success,31671
2026-06-16T21:57:23Z,svc_deploy,deploy,prod-db-master,success,3019
2026-06-16T21:59:04Z,svc_deploy,sudo,prod-web-01,success,43328
2026-06-16T22:00:52Z,ops_alice,ssh,prod-web-02,failure,52796
2026-06-16T22:01:01Z,ops_alice,delete,prod-cache-01,success,36858
2026-06-16T22:05:08Z,ops_charlie,read,prod-db-slave,success,31689
2026-06-16T22:05:34Z,ops_alice,read,prod-db-master,success,25676
2026-06-16T22:06:52Z,ops_alice,write,prod-db-slave,failure,50868
2026-06-16T22:07:21Z,ops_charlie,ssh,prod-web-02,failure,9792
2026-06-16T22:08:53Z,ops_bob,restart,prod-db-slave,success,59332
2026-06-16T22:12:58Z,ops_charlie,write,prod-cache-01,success,589
2026-06-16T22:13:30Z,ops_alice,deploy,prod-db-master,failure,34150
2026-06-16T22:14:17Z,ops_charlie,sudo,prod-db-master,success,33481
2026-06-16T22:16:22Z,ops_charlie,restart,prod-db-slave,success,6978
2026-06-16T22:16:51Z,ops_charlie,restart,prod-mq-01,success,57018
2026-06-16T22:19:11Z,svc_deploy,restart,staging-api,success,30280
2026-06-16T22:24:44Z,svc_deploy,write,prod-mq-01,success,49466
2026-06-16T22:25:57Z,ops_alice,sudo,prod-web-01,success,51461
2026-06-16T22:26:38Z,ops_charlie,read,prod-mq-01,success,1250
2026-06-16T22:28:08Z,svc_deploy,deploy,staging-api,success,12798
2026-06-16T22:28:31Z,svc_deploy,write,prod-web-02,success,30198
2026-06-16T22:29:11Z,ops_alice,read,prod-db-slave,success,3444
2026-06-16T22:29:11Z,ops_alice,write,prod-db-master,success,28692
2026-06-16T22:29:49Z,ops_bob,ssh,prod-db-master,success,18620
2026-06-16T22:30:22Z,ops_bob,backup,prod-db-slave,success,50053
2026-06-16T22:32:17Z,ops_charlie,read,prod-cache-01,success,40959
2026-06-16T22:33:11Z,svc_deploy,backup,staging-api,success,2393
2026-06-16T22:34:49Z,ops_alice,ssh,staging-api,success,19387
2026-06-16T22:34:54Z,svc_deploy,deploy,prod-db-slave,success,59766
2026-06-16T22:35:47Z,ops_bob,config_change,prod-mq-01,success,1428
2026-06-16T22:38:00Z,svc_deploy,ssh,prod-web-01,success,9510
2026-06-16T22:38:02Z,ops_bob,write,prod-web-01,success,26886
2026-06-16T22:39:29Z,ops_alice,ssh,prod-db-slave,success,53960
2026-06-16T22:39:38Z,svc_deploy,read,prod-cache-01,success,32842
2026-06-16T22:39:45Z,svc_deploy,sudo,prod-cache-01,success,17308
2026-06-16T22:40:31Z,ops_alice,sudo,prod-web-01,success,33097
2026-06-16T22:44:23Z,ops_charlie,sudo,prod-mq-01,failure,10270
2026-06-16T22:45:23Z,ops_alice,restart,prod-db-master,success,38341
2026-06-16T22:45:29Z,ops_bob,create,prod-mq-01,success,35813
2026-06-16T22:47:08Z,ops_alice,deploy,prod-web-01,success,43824
2026-06-16T22:48:25Z,ops_alice,sudo,prod-db-slave,success,56338
2026-06-16T22:49:58Z,ops_charlie,deploy,prod-db-slave,success,10782
2026-06-16T22:50:21Z,ops_bob,read,prod-web-02,success,56783
2026-06-16T22:50:40Z,ops_charlie,deploy,prod-cache-01,success,11864
2026-06-16T22:51:11Z,ops_alice,write,prod-cache-01,success,7159
2026-06-16T22:52:00Z,ops_charlie,deploy,prod-db-slave,success,23569
2026-06-16T22:52:46Z,ops_bob,deploy,prod-web-02,success,38369
2026-06-16T22:53:16Z,ops_bob,delete,prod-web-01,success,43991
2026-06-16T22:53:28Z,ops_alice,write,prod-db-slave,success,58855
2026-06-16T22:54:48Z,ops_charlie,sudo,prod-db-slave,success,39797
2026-06-16T22:55:05Z,ops_alice,sudo,prod-mq-01,success,28797
2026-06-16T22:55:45Z,ops_alice,read,staging-api,success,41420
2026-06-16T22:58:26Z,svc_deploy,deploy,prod-db-master,success,26020
2026-06-16T22:59:06Z,ops_bob,restart,prod-web-01,failure,40772
2026-06-16T22:59:55Z,ops_charlie,deploy,prod-mq-01,success,41968
2026-06-16T22:59:55Z,ops_bob,restart,prod-cache-01,success,58568
2026-06-16T23:00:55Z,ops_bob,sudo,staging-api,success,57062
2026-06-16T23:02:12Z,ops_alice,write,prod-mq-01,success,44355
2026-06-16T23:03:44Z,ops_alice,read,prod-db-master,success,11630
2026-06-16T23:09:12Z,ops_alice,write,prod-web-02,success,26052
2026-06-16T23:10:04Z,ops_alice,write,prod-web-01,success,59309
2026-06-16T23:10:21Z,ops_charlie,read,prod-mq-01,success,45868
2026-06-16T23:13:55Z,ops_bob,read,prod-web-01,success,41799
2026-06-16T23:17:32Z,ops_bob,sudo,prod-web-01,success,23386
2026-06-16T23:19:06Z,ops_charlie,read,prod-mq-01,failure,27390
2026-06-16T23:19:07Z,ops_charlie,read,staging-api,success,2433
2026-06-16T23:19:43Z,svc_deploy,ssh,prod-db-master,success,59609
2026-06-16T23:21:00Z,ops_bob,restart,prod-web-01,success,22206
2026-06-16T23:25:44Z,ops_bob,create,prod-web-01,success,51657
2026-06-16T23:28:46Z,ops_bob,read,prod-cache-01,success,4268
2026-06-16T23:32:09Z,ops_bob,deploy,prod-db-slave,success,14849
2026-06-16T23:36:55Z,ops_bob,read,prod-db-master,success,38237
2026-06-16T23:39:59Z,svc_deploy,sudo,prod-mq-01,success,21234
2026-06-16T23:40:15Z,ops_alice,restart,prod-db-slave,success,15201
2026-06-16T23:41:29Z,ops_charlie,deploy,prod-mq-01,failure,59802
2026-06-16T23:44:41Z,ops_charlie,sudo,prod-db-master,success,54456
2026-06-16T23:45:34Z,ops_charlie,deploy,prod-mq-01,success,4175
2026-06-16T23:45:35Z,ops_alice,delete,prod-web-02,success,42553
2026-06-16T23:52:51Z,ops_bob,sudo,prod-db-master,success,51529
2026-06-16T23:53:33Z,ops_bob,delete,prod-db-slave,success,13552
2026-06-16T23:55:06Z,svc_deploy,deploy,prod-mq-01,success,31592
2026-06-16T23:58:26Z,svc_deploy,sudo,staging-api,success,5447
2026-06-16T23:59:21Z,ops_charlie,restart,prod-db-slave,success,16885
